,sig
FILING_STATUS_HeadOfHousehold REJECT_COUNT_2.0 NUM_SCHC_1.0,0.828559647463
PRS_SCORE_5.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' NUM_SCHC_2.0,0.827966615723
FILING_STATUS_Single PRS_SCORE_5.0 NUM_SCHC_2.0,0.822085202455
START_SKU_200|Free TTO TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' NUM_SCHC_2.0,0.820652539362
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' NUM_SCHC_2.0 DMA_AREA_-1,0.819711964404
FILING_STATUS_MarriedFilingSeparately IMPORT_TYPE_Manual CUSTOMER_TYPE_1st Year Renewer,0.814636066959
FILING_STATUS_Single CUSTOMER_TYPE_Skip Year DMA_AREA_Little Rock-Pine Bluff,0.813344537092
FILING_STATUS_MarriedFilingJointly START_SKU_ROLLUP_FFA NUM_DEPENDENTS_pcl_'<=0.5',0.812592784094
START_SKU_200|Free TTO PRS_SCORE_4.0 AGE_SPOUSE_pcl_'<=18.5',0.811341735625
PRS_SCORE_-1 NUM_SCHC_2.0 CUSTOMER_TYPE_1st Year Renewer,0.81096651479
NUM_W2_0.0 FIRST_COMPLETE_DEVICE_TYPE_Phone REJECT_COUNT_2.0,0.810257429251
START_SKU_200|Free TTO TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' AGE_SPOUSE_pcl_'<=18.5',0.809629346791
CUSTOMER_TYPE_Skip Year NUM_DEPENDENTS_pcl_'<=0.5' NUM_SCHC_1.0,0.806412086066
FILING_STATUS_MarriedFilingSeparately PRS_SCORE_-1 IMPORT_TYPE_Manual,0.804587779564
PRS_SCORE_-1 IMPORT_TYPE_Manual DMA_AREA_Los Angeles,0.803918755751
FILING_STATUS_MarriedFilingJointly CUSTOMER_TYPE_Skip Year START_SKU_ROLLUP_FFA,0.802321138228
VAUTH_DEVICE_TYPE_-1 FIRST_COMPLETE_DEVICE_TYPE_Phone PRS_SCORE_-1,0.799459939315
START_SKU_200|Free TTO VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual,0.792416144587
CUSTOMER_TYPE_Skip Year VAUTH_DEVICE_TYPE_-1 DMA_AREA_New Orleans,0.785985222552
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' DMA_AREA_Little Rock-Pine Bluff CUSTOMER_TYPE_1st Year Renewer,0.782428857467
FILING_STATUS_MarriedFilingJointly NUM_W2_0.0 REJECT_COUNT_2.0,0.776575266229
FIRST_COMPLETE_DEVICE_TYPE_Phone NUM_SCHC_1.0 IMPORT_TYPE_Manual,0.774114408802
FILING_STATUS_MarriedFilingJointly START_SKU_200|Free TTO DMA_AREA_Little Rock-Pine Bluff,0.772759727757
REJECT_COUNT_1.0 DMA_AREA_-1 AGE_SPOUSE_pcl_'<=18.5',0.769031502565
AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' AGE_SPOUSE_pcl_'<=18.5',0.76836296735
FILING_STATUS_HeadOfHousehold START_SKU_200|Free TTO VAUTH_DEVICE_TYPE_-1,0.767194278005
FILING_STATUS_MarriedFilingJointly PRS_SCORE_6.0 DMA_AREA_Los Angeles,0.766806545518
START_SKU_200|Free TTO IMPORT_TYPE_Manual AGE_SPOUSE_pcl_'<=18.5',0.766298006296
PRS_SCORE_6.0 TOTAL_REVENUE_pcl_'<=7.5' DMA_AREA_Los Angeles,0.766180759692
NUM_W2_0.0 PRS_SCORE_5.0 DMA_AREA_Los Angeles,0.765113259001
START_SKU_200|Free TTO REJECT_COUNT_3.0 IMPORT_TYPE_Manual,0.762799250917
FILING_STATUS_MarriedFilingJointly IMPORT_TYPE_Manual DMA_AREA_Los Angeles,0.76027876571
CUSTOMER_TYPE_Skip Year NUM_W2_0.0 REJECT_COUNT_2.0,0.755774698904
START_SKU_200|Free TTO NUM_W2_0.0 AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0',0.753785563359
FILING_STATUS_HeadOfHousehold VAUTH_DEVICE_TYPE_-1 AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0',0.75350532844
NUM_SCHC_2.0 DMA_AREA_Los Angeles CUSTOMER_TYPE_1st Year Renewer,0.751482405814
PRS_SCORE_5.0 FIRST_COMPLETE_DEVICE_TYPE_Phone IMPORT_TYPE_Manual,0.751031532429
FILING_STATUS_MarriedFilingJointly START_SKU_ROLLUP_FFA FIRST_COMPLETE_DEVICE_TYPE_Phone,0.744139922383
REJECT_COUNT_1.0 PRS_SCORE_6.0 DMA_AREA_-1,0.741484880581
FILING_STATUS_HeadOfHousehold PRS_SCORE_-1 NUM_SCHC_2.0,0.74075163215
FILING_STATUS_Single FIRST_COMPLETE_DEVICE_TYPE_Phone REJECT_COUNT_3.0,0.738484636061
FILING_STATUS_Single DMA_AREA_Little Rock-Pine Bluff CUSTOMER_TYPE_1st Year Renewer,0.737057482529
FILING_STATUS_MarriedFilingJointly PRS_SCORE_3.0 CUSTOMER_TYPE_1st Year Renewer,0.73187933083
START_SKU_200|Free TTO REJECT_COUNT_1.0 DMA_AREA_New Orleans,0.729390855515
NUM_W2_0.0 VAUTH_DEVICE_TYPE_-1 PRS_SCORE_6.0,0.729047906872
FILING_STATUS_MarriedFilingJointly REJECT_COUNT_1.0 DMA_AREA_-1,0.724150495125
FILING_STATUS_HeadOfHousehold NUM_DEPENDENTS_pcl_'<=0.5' TOTAL_REVENUE_pcl_'<=7.5',0.719552251678
AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' PRS_SCORE_-1 NUM_SCHC_1.0,0.7174103181
NUM_SCHC_2.0 TOTAL_REVENUE_pcl_'<=7.5' CUSTOMER_TYPE_1st Year Renewer,0.71688211566
START_SKU_200|Free TTO AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' NUM_DEPENDENTS_pcl_'<=0.5',0.716626332359
START_SKU_200|Free TTO NUM_DEPENDENTS_pcl_'<=0.5' DMA_AREA_-1,0.709404999543
PRS_SCORE_3.0 NUM_SCHC_1.0 AGE_SPOUSE_pcl_'<=18.5',0.708773247611
REJECT_COUNT_1.0 PRS_SCORE_5.0 TOTAL_REVENUE_pcl_'<=7.5',0.696755334653
START_SKU_200|Free TTO PRS_SCORE_5.0 REJECT_COUNT_2.0,0.696431024028
START_SKU_200|Free TTO TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' FIRST_COMPLETE_DEVICE_TYPE_Phone,0.696317385699
FILING_STATUS_HeadOfHousehold AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' PRS_SCORE_6.0,0.690698111725
FILING_STATUS_MarriedFilingJointly REJECT_COUNT_2.0 NUM_SCHC_2.0,0.687767405834
FILING_STATUS_MarriedFilingJointly VAUTH_DEVICE_TYPE_-1 IMPORT_TYPE_Manual,0.687251400362
PRS_SCORE_6.0 DMA_AREA_Little Rock-Pine Bluff AGE_SPOUSE_pcl_'<=18.5',0.685614574651
FIRST_COMPLETE_DEVICE_TYPE_Phone REJECT_COUNT_2.0 AGE_SPOUSE_pcl_'<=18.5',0.684025869165
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' IMPORT_TYPE_Manual AGE_SPOUSE_pcl_'<=18.5',0.683077952312
START_SKU_200|Free TTO PRS_SCORE_5.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.677423031832
PRS_SCORE_3.0 VAUTH_DEVICE_TYPE_-1 FIRST_COMPLETE_DEVICE_TYPE_Phone,0.67591721915
NUM_W2_0.0 FIRST_COMPLETE_DEVICE_TYPE_Phone DMA_AREA_Little Rock-Pine Bluff,0.674328468573
REJECT_COUNT_2.0 NUM_DEPENDENTS_pcl_'<=0.5' IMPORT_TYPE_Manual,0.668019817167
START_SKU_200|Free TTO TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' DMA_AREA_-1,0.666979005003
FILING_STATUS_Single FIRST_COMPLETE_DEVICE_TYPE_Phone NUM_DEPENDENTS_pcl_'<=0.5',0.661941919662
FILING_STATUS_HeadOfHousehold START_SKU_200|Free TTO PRS_SCORE_4.0,0.656606549151
NUM_DEPENDENTS_pcl_'<=0.5' NUM_SCHC_1.0 CUSTOMER_TYPE_1st Year Renewer,0.6524919133
PRS_SCORE_5.0 FIRST_COMPLETE_DEVICE_TYPE_Phone DMA_AREA_Los Angeles,0.650585707342
FILING_STATUS_MarriedFilingSeparately START_SKU_200|Free TTO TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.6468229512
PRS_SCORE_6.0 REJECT_COUNT_3.0 TOTAL_REVENUE_pcl_'<=7.5',0.646264825749
FIRST_COMPLETE_DEVICE_TYPE_Phone REJECT_COUNT_3.0 DMA_AREA_-1,0.643806024546
FILING_STATUS_MarriedFilingJointly NUM_DEPENDENTS_pcl_'<=0.5' IMPORT_TYPE_Manual,0.641563293857
CUSTOMER_TYPE_Skip Year AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' FIRST_COMPLETE_DEVICE_TYPE_Phone,0.641149953795
NUM_W2_0.0 IMPORT_TYPE_Manual TOTAL_REVENUE_pcl_'<=7.5',0.639131542712
PRS_SCORE_4.0 FIRST_COMPLETE_DEVICE_TYPE_Phone AGE_SPOUSE_pcl_'<=18.5',0.638940003541
AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' DMA_AREA_Los Angeles,0.637623588453
FILING_STATUS_MarriedFilingJointly CUSTOMER_TYPE_Skip Year VAUTH_DEVICE_TYPE_-1,0.634545385586
NUM_W2_0.0 VAUTH_DEVICE_TYPE_-1 AGE_SPOUSE_pcl_'<=18.5',0.634083837526
PRS_SCORE_5.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' CUSTOMER_TYPE_1st Year Renewer,0.630784809176
FILING_STATUS_HeadOfHousehold NUM_SCHC_1.0 DMA_AREA_-1,0.629164196866
START_SKU_200|Free TTO PRS_SCORE_6.0 NUM_SCHC_1.0,0.627318858187
AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' NUM_SCHC_1.0 IMPORT_TYPE_Manual,0.620573495602
START_SKU_ROLLUP_FFA PRS_SCORE_-1 DMA_AREA_Los Angeles,0.619769056309
REJECT_COUNT_1.0 NUM_W2_0.0 DMA_AREA_Little Rock-Pine Bluff,0.613672918631
START_SKU_200|Free TTO REJECT_COUNT_3.0 NUM_DEPENDENTS_pcl_'<=0.5',0.613379455336
FILING_STATUS_HeadOfHousehold REJECT_COUNT_2.0 NUM_DEPENDENTS_pcl_'<=0.5',0.610223334899
REJECT_COUNT_3.0 DMA_AREA_-1 CUSTOMER_TYPE_1st Year Renewer,0.606981429113
FILING_STATUS_MarriedFilingSeparately PRS_SCORE_3.0 CUSTOMER_TYPE_1st Year Renewer,0.606831149878
REJECT_COUNT_1.0 FIRST_COMPLETE_DEVICE_TYPE_Phone IMPORT_TYPE_Manual,0.605515057206
CUSTOMER_TYPE_Skip Year NUM_W2_0.0 IMPORT_TYPE_Manual,0.605384619122
FILING_STATUS_MarriedFilingJointly START_SKU_200|Free TTO REJECT_COUNT_2.0,0.604002730825
START_SKU_ROLLUP_FFA VAUTH_DEVICE_TYPE_-1 CUSTOMER_TYPE_1st Year Renewer,0.603122799129
FIRST_COMPLETE_DEVICE_TYPE_Phone REJECT_COUNT_2.0 DMA_AREA_New Orleans,0.598359453301
CUSTOMER_TYPE_Skip Year DMA_AREA_Tulsa TOTAL_REVENUE_pcl_'<=7.5',0.597013129694
FILING_STATUS_MarriedFilingJointly PRS_SCORE_4.0 CUSTOMER_TYPE_1st Year Renewer,0.596831742684
FILING_STATUS_MarriedFilingSeparately PRS_SCORE_5.0 AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0',0.596062873803
FILING_STATUS_MarriedFilingSeparately AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.596062873803
FILING_STATUS_HeadOfHousehold DMA_AREA_Tulsa CUSTOMER_TYPE_1st Year Renewer,0.594893865138
START_SKU_200|Free TTO PRS_SCORE_-1 DMA_AREA_Los Angeles,0.594687268391
CUSTOMER_TYPE_Skip Year REJECT_COUNT_2.0 NUM_DEPENDENTS_pcl_'<=0.5',0.594165337309
VAUTH_DEVICE_TYPE_-1 REJECT_COUNT_2.0 DMA_AREA_-1,0.589746612814
NUM_W2_0.0 AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' CUSTOMER_TYPE_1st Year Renewer,0.588428717787
CUSTOMER_TYPE_Skip Year START_SKU_200|Free TTO AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0',0.588006700887
CUSTOMER_TYPE_Skip Year PRS_SCORE_3.0 REJECT_COUNT_1.0,0.587445874786
FILING_STATUS_HeadOfHousehold PRS_SCORE_5.0 NUM_DEPENDENTS_pcl_'<=0.5',0.584819400059
START_SKU_200|Free TTO VAUTH_DEVICE_TYPE_-1 DMA_AREA_-1,0.584791883449
FILING_STATUS_MarriedFilingJointly VAUTH_DEVICE_TYPE_-1 REJECT_COUNT_3.0,0.582575710687
FILING_STATUS_MarriedFilingJointly CUSTOMER_TYPE_Skip Year DMA_AREA_New Orleans,0.582078483282
CUSTOMER_TYPE_Skip Year DMA_AREA_New Orleans AGE_SPOUSE_pcl_'<=18.5',0.582078483282
FILING_STATUS_MarriedFilingJointly CUSTOMER_TYPE_Skip Year IMPORT_TYPE_Manual,0.581881565928
FILING_STATUS_Single REJECT_COUNT_3.0 NUM_SCHC_1.0,0.58123109541
NUM_SCHC_1.0 TOTAL_REVENUE_pcl_'<=7.5' DMA_AREA_Los Angeles,0.580938277991
REJECT_COUNT_1.0 NUM_SCHC_2.0 IMPORT_TYPE_Manual,0.58007158083
NUM_W2_0.0 PRS_SCORE_-1 AGE_SPOUSE_pcl_'<=18.5',0.578638822186
FIRST_COMPLETE_DEVICE_TYPE_Phone DMA_AREA_New Orleans NUM_SCHC_1.0,0.574864258926
START_SKU_200|Free TTO DMA_AREA_Little Rock-Pine Bluff PRS_SCORE_-1,0.574075962769
NUM_SCHC_1.0 TOTAL_REVENUE_pcl_'<=7.5' AGE_SPOUSE_pcl_'<=18.5',0.572443554552
FILING_STATUS_HeadOfHousehold PRS_SCORE_5.0 VAUTH_DEVICE_TYPE_-1,0.572408982586
START_SKU_200|Free TTO NUM_W2_0.0 DMA_AREA_-1,0.571372089848
VAUTH_DEVICE_TYPE_-1 AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' PRS_SCORE_-1,0.570642987984
FILING_STATUS_HeadOfHousehold PRS_SCORE_4.0 REJECT_COUNT_2.0,0.56500056739
FILING_STATUS_Single TOTAL_REVENUE_pcl_'<=7.5' AGE_SPOUSE_pcl_'<=18.5',0.56496968978
FILING_STATUS_Single NUM_W2_0.0 DMA_AREA_-1,0.564090584369
FILING_STATUS_Single NUM_W2_0.0 DMA_AREA_Tulsa,0.563461786437
FILING_STATUS_HeadOfHousehold PRS_SCORE_3.0 START_SKU_200|Free TTO,0.563167879465
FILING_STATUS_HeadOfHousehold DMA_AREA_Little Rock-Pine Bluff PRS_SCORE_-1,0.561916565129
REJECT_COUNT_1.0 PRS_SCORE_6.0 DMA_AREA_Los Angeles,0.561740460254
START_SKU_200|Free TTO PRS_SCORE_5.0 NUM_DEPENDENTS_pcl_'<=0.5',0.560448554117
FILING_STATUS_HeadOfHousehold PRS_SCORE_6.0 FIRST_COMPLETE_DEVICE_TYPE_Phone,0.560147133132
FILING_STATUS_Single CUSTOMER_TYPE_Skip Year DMA_AREA_Tulsa,0.560109037585
START_SKU_200|Free TTO VAUTH_DEVICE_TYPE_-1 DMA_AREA_New Orleans,0.557450901457
CUSTOMER_TYPE_Skip Year FIRST_COMPLETE_DEVICE_TYPE_Phone AGE_SPOUSE_pcl_'<=18.5',0.55688517636
AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' PRS_SCORE_-1 NUM_DEPENDENTS_pcl_'<=0.5',0.556116034815
FILING_STATUS_MarriedFilingJointly TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' DMA_AREA_Los Angeles,0.556040542061
REJECT_COUNT_2.0 IMPORT_TYPE_Manual TOTAL_REVENUE_pcl_'<=7.5',0.555770573827
FILING_STATUS_Single START_SKU_ROLLUP_FFA PRS_SCORE_-1,0.5549728496
FILING_STATUS_Single AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' TOTAL_REVENUE_pcl_'<=7.5',0.554463499425
FILING_STATUS_MarriedFilingSeparately REJECT_COUNT_1.0 PRS_SCORE_-1,0.553875643687
NUM_W2_0.0 TOTAL_REVENUE_pcl_'<=7.5' AGE_SPOUSE_pcl_'<=18.5',0.552940851246
NUM_W2_0.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' FIRST_COMPLETE_DEVICE_TYPE_Phone,0.550761680102
FILING_STATUS_HeadOfHousehold AGE_SPOUSE_pcl_'<=18.5' DMA_AREA_Los Angeles,0.547901346791
REJECT_COUNT_1.0 VAUTH_DEVICE_TYPE_-1 PRS_SCORE_6.0,0.547786737419
VAUTH_DEVICE_TYPE_-1 REJECT_COUNT_2.0 PRS_SCORE_-1,0.547465424872
PRS_SCORE_6.0 FIRST_COMPLETE_DEVICE_TYPE_Phone IMPORT_TYPE_Manual,0.547391306919
START_SKU_200|Free TTO PRS_SCORE_5.0 NUM_SCHC_2.0,0.545047955758
START_SKU_200|Free TTO PRS_SCORE_6.0 DMA_AREA_Little Rock-Pine Bluff,0.544970660232
FILING_STATUS_Single AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' NUM_SCHC_1.0,0.543465607311
START_SKU_200|Free TTO FIRST_COMPLETE_DEVICE_TYPE_Phone REJECT_COUNT_2.0,0.543377398627
FILING_STATUS_MarriedFilingJointly VAUTH_DEVICE_TYPE_-1 AGE_SPOUSE_pcl_'<=18.5',0.543235908724
FILING_STATUS_HeadOfHousehold NUM_W2_0.0 DMA_AREA_Los Angeles,0.542947570368
DMA_AREA_New Orleans IMPORT_TYPE_Manual TOTAL_REVENUE_pcl_'<=7.5',0.541481941423
FILING_STATUS_HeadOfHousehold PRS_SCORE_3.0 FIRST_COMPLETE_DEVICE_TYPE_Phone,0.540956505709
PRS_SCORE_4.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' NUM_DEPENDENTS_pcl_'<=0.5',0.540805046007
FILING_STATUS_MarriedFilingJointly START_SKU_200|Free TTO PRS_SCORE_6.0,0.540243985339
FILING_STATUS_MarriedFilingJointly PRS_SCORE_3.0 TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.540045271595
START_SKU_200|Free TTO FIRST_COMPLETE_DEVICE_TYPE_Phone NUM_SCHC_2.0,0.539871020311
START_SKU_200|Free TTO DMA_AREA_Tulsa CUSTOMER_TYPE_1st Year Renewer,0.539247441808
START_SKU_200|Free TTO PRS_SCORE_4.0 DMA_AREA_Los Angeles,0.538758053717
FILING_STATUS_HeadOfHousehold REJECT_COUNT_1.0 DMA_AREA_-1,0.538034710992
PRS_SCORE_-1 NUM_DEPENDENTS_pcl_'<=0.5' DMA_AREA_-1,0.536459147789
REJECT_COUNT_1.0 NUM_W2_0.0 CUSTOMER_TYPE_1st Year Renewer,0.531632072158
VAUTH_DEVICE_TYPE_-1 PRS_SCORE_6.0 FIRST_COMPLETE_DEVICE_TYPE_Phone,0.530639499282
NUM_SCHC_1.0 DMA_AREA_-1^2,0.530047174128
NUM_SCHC_1.0 DMA_AREA_-1,0.530047174128
NUM_SCHC_1.0^2 DMA_AREA_-1,0.530047174128
FILING_STATUS_MarriedFilingJointly AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' DMA_AREA_Tulsa,0.528774221289
VAUTH_DEVICE_TYPE_-1 AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' FIRST_COMPLETE_DEVICE_TYPE_Phone,0.527223257772
START_SKU_200|Free TTO REJECT_COUNT_2.0 DMA_AREA_New Orleans,0.526784436762
VAUTH_DEVICE_TYPE_-1 REJECT_COUNT_2.0 AGE_SPOUSE_pcl_'<=18.5',0.526244967794
PRS_SCORE_6.0 TOTAL_REVENUE_pcl_'<=7.5' CUSTOMER_TYPE_1st Year Renewer,0.525632646984
CUSTOMER_TYPE_Skip Year PRS_SCORE_4.0 IMPORT_TYPE_Manual,0.524995049322
FILING_STATUS_MarriedFilingJointly DMA_AREA_New Orleans NUM_SCHC_1.0,0.524524513864
FILING_STATUS_HeadOfHousehold FIRST_COMPLETE_DEVICE_TYPE_Phone NUM_SCHC_2.0,0.5236302048
REJECT_COUNT_3.0 TOTAL_REVENUE_pcl_'<=7.5' AGE_SPOUSE_pcl_'<=18.5',0.523535371569
PRS_SCORE_6.0 FIRST_COMPLETE_DEVICE_TYPE_Phone NUM_SCHC_1.0,0.523207394878
NUM_W2_0.0 PRS_SCORE_-1 DMA_AREA_-1,0.523016355765
START_SKU_200|Free TTO PRS_SCORE_-1 IMPORT_TYPE_Manual,0.518670618569
FILING_STATUS_MarriedFilingJointly PRS_SCORE_4.0 VAUTH_DEVICE_TYPE_-1,0.516553486285
REJECT_COUNT_1.0 AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766',0.513765257769
START_SKU_200|Free TTO REJECT_COUNT_1.0 NUM_W2_0.0,0.512402904682
CUSTOMER_TYPE_Skip Year PRS_SCORE_6.0 DMA_AREA_-1,0.5113125043
FIRST_COMPLETE_DEVICE_TYPE_Phone REJECT_COUNT_2.0 NUM_SCHC_1.0,0.505162504238
DMA_AREA_Little Rock-Pine Bluff NUM_SCHC_1.0 TOTAL_REVENUE_pcl_'<=7.5',0.503434440466
START_SKU_200|Free TTO PRS_SCORE_5.0 CUSTOMER_TYPE_1st Year Renewer,0.501096375615
AMOUNT_UNEMPLOYMENT_pcl_'<=7921.0' PRS_SCORE_6.0 TOTAL_REVENUE_pcl_'<=7.5',0.500659488965
FILING_STATUS_Single PRS_SCORE_3.0 REJECT_COUNT_2.0,0.50009344701
CUSTOMER_TYPE_Skip Year PRS_SCORE_3.0 VAUTH_DEVICE_TYPE_-1,0.499239169452
TOTAL_REVENUE_pcl_'between 7.5 and 29.994998931884766' FIRST_COMPLETE_DEVICE_TYPE_Phone DMA_AREA_-1,0.498990142663
